PMID	NUMSENT	REGULATOR	REGULATED	REGULATED_TYPE	REGULATED_GENE	REGULATED_TU	EFFECT	NORMALIZED_EFFECT	SENTENCE	regulator_regex	regulated_regex	regulator_count	regulated_count	regulator_plus_one	regulated_plus_one	regulator_regulated_plus_one	regulated_tag	regulator_tag	sentence_tagged
18227264	243	NarL	dmsA	TU		dmsA	repressed	repressor	Similarly , at the FNR - activated NarL - repressed dmsA promoter NarL protects a large region that includes the sites for both FNR and RNA polymerase binding ( Bearson et al . , 2002 ) .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?dmsA[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Similarly , at the FNR - activated @TF$ - repressed @Regulated$ promoter NarL protects a large region that includes the sites for both FNR and RNA polymerase binding ( Bearson et al . , 2002 ) .
18227264	243	NarL	dmsA	TU		dmsA	repressed	no_relation	Similarly , at the FNR - activated NarL - repressed dmsA promoter NarL protects a large region that includes the sites for both FNR and RNA polymerase binding ( Bearson et al . , 2002 ) .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?dmsA[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Similarly , at the FNR - activated NarL - repressed @Regulated$ promoter @TF$ protects a large region that includes the sites for both FNR and RNA polymerase binding ( Bearson et al . , 2002 ) .
7643383	243	NarL	frdA	GENE	frdA		regulated	regulator	However , narG and frdA operon expression is regulated by the NarL protein alone ( Rabin &amp; Stewart , 1993 ) , suggesting that the NarL binding sites in these control regions are not efficiently recognized by the NarP protein .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?frdA[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	However , narG and @Regulated$ operon expression is regulated by the @TF$ protein alone ( Rabin &amp; Stewart , 1993 ) , suggesting that the NarL binding sites in these control regions are not efficiently recognized by the NarP protein .
7643383	243	NarL	frdA	GENE	frdA		regulated	no_relation	However , narG and frdA operon expression is regulated by the NarL protein alone ( Rabin &amp; Stewart , 1993 ) , suggesting that the NarL binding sites in these control regions are not efficiently recognized by the NarP protein .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?frdA[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	However , narG and @Regulated$ operon expression is regulated by the NarL protein alone ( Rabin &amp; Stewart , 1993 ) , suggesting that the @TF$ binding sites in these control regions are not efficiently recognized by the NarP protein .
7643383	243	NarL	narG	GENE	narG		regulated	regulator	However , narG and frdA operon expression is regulated by the NarL protein alone ( Rabin &amp; Stewart , 1993 ) , suggesting that the NarL binding sites in these control regions are not efficiently recognized by the NarP protein .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?narG[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	However , @Regulated$ and frdA operon expression is regulated by the @TF$ protein alone ( Rabin &amp; Stewart , 1993 ) , suggesting that the NarL binding sites in these control regions are not efficiently recognized by the NarP protein .
7643383	243	NarL	narG	GENE	narG		regulated	no_relation	However , narG and frdA operon expression is regulated by the NarL protein alone ( Rabin &amp; Stewart , 1993 ) , suggesting that the NarL binding sites in these control regions are not efficiently recognized by the NarP protein .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?narG[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	However , @Regulated$ and frdA operon expression is regulated by the NarL protein alone ( Rabin &amp; Stewart , 1993 ) , suggesting that the @TF$ binding sites in these control regions are not efficiently recognized by the NarP protein .
12675795	247	AraC	araBAD	TU		araBAD	activation	activator	For example , with AraC at the araBAD promoter , a combination of genetics and biochemistry has shown that the binding orientation is such that the C - terminally located HTH motif is adjacent to the promoter - 35 element ( Niland et al . , 1996 ) , and that , during activation , AraC binds to two adjacent sites as a direct repeat ( Reeder and Schleif , 1993 ) .	\b[:punct:]?AraC[:punct:]?\b	\b[:punct:]?araBAD[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	For example , with @TF$ at the @Regulated$ promoter , a combination of genetics and biochemistry has shown that the binding orientation is such that the C - terminally located HTH motif is adjacent to the promoter - 35 element ( Niland et al . , 1996 ) , and that , during activation , AraC binds to two adjacent sites as a direct repeat ( Reeder and Schleif , 1993 ) .
12675795	247	AraC	araBAD	TU		araBAD	activation	no_relation	For example , with AraC at the araBAD promoter , a combination of genetics and biochemistry has shown that the binding orientation is such that the C - terminally located HTH motif is adjacent to the promoter - 35 element ( Niland et al . , 1996 ) , and that , during activation , AraC binds to two adjacent sites as a direct repeat ( Reeder and Schleif , 1993 ) .	\b[:punct:]?AraC[:punct:]?\b	\b[:punct:]?araBAD[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	For example , with AraC at the @Regulated$ promoter , a combination of genetics and biochemistry has shown that the binding orientation is such that the C - terminally located HTH motif is adjacent to the promoter - 35 element ( Niland et al . , 1996 ) , and that , during activation , @TF$ binds to two adjacent sites as a direct repeat ( Reeder and Schleif , 1993 ) .
18227264	250	NarP	fdnGHI	TU		fdnGHI	antagonize	repressor	Nevertheless , in contrast to the ydhY â€“ T promoter , where NarP - mediated repression requires a 7 - 2 - 7 site centred at + 10.5 , occupation of which will probably inhibit RNA polymerase binding , the fdnGHI promoter possesses a NarP - binding 7 - 2 - 7 site centred at 2104.5 that is thought to antagonize activation by NarL ( Wang &amp; Gunsalus , 2003 ) .	\b[:punct:]?NarP[:punct:]?\b	\b[:punct:]?fdnGHI[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Nevertheless , in contrast to the ydhY â€“ T promoter , where NarP - mediated repression requires a 7 - 2 - 7 site centred at + 10.5 , occupation of which will probably inhibit RNA polymerase binding , the @Regulated$ promoter possesses a @TF$ - binding 7 - 2 - 7 site centred at 2104.5 that is thought to antagonize activation by NarL ( Wang &amp; Gunsalus , 2003 ) .
18227264	250	NarP	fdnGHI	TU		fdnGHI	antagonize	no_relation	Nevertheless , in contrast to the ydhY â€“ T promoter , where NarP - mediated repression requires a 7 - 2 - 7 site centred at + 10.5 , occupation of which will probably inhibit RNA polymerase binding , the fdnGHI promoter possesses a NarP - binding 7 - 2 - 7 site centred at 2104.5 that is thought to antagonize activation by NarL ( Wang &amp; Gunsalus , 2003 ) .	\b[:punct:]?NarP[:punct:]?\b	\b[:punct:]?fdnGHI[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Nevertheless , in contrast to the ydhY â€“ T promoter , where @TF$ - mediated repression requires a 7 - 2 - 7 site centred at + 10.5 , occupation of which will probably inhibit RNA polymerase binding , the @Regulated$ promoter possesses a NarP - binding 7 - 2 - 7 site centred at 2104.5 that is thought to antagonize activation by NarL ( Wang &amp; Gunsalus , 2003 ) .
11073923	250	CRP	rhaSR	TU		rhaSR	activation	activator	It is unlikely that CRP binding to site 4 contributes directly to an increase in rhaSR expression , since transcription activation by CRP requires that its binding site be on the same face of the DNA as the promoter ( 6 ) .	\b[:punct:]?CRP[:punct:]?\b	\b[:punct:]?rhaSR[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	It is unlikely that @TF$ binding to site 4 contributes directly to an increase in @Regulated$ expression , since transcription activation by CRP requires that its binding site be on the same face of the DNA as the promoter ( 6 ) .
11073923	250	CRP	rhaSR	TU		rhaSR	activation	no_relation	It is unlikely that CRP binding to site 4 contributes directly to an increase in rhaSR expression , since transcription activation by CRP requires that its binding site be on the same face of the DNA as the promoter ( 6 ) .	\b[:punct:]?CRP[:punct:]?\b	\b[:punct:]?rhaSR[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	It is unlikely that CRP binding to site 4 contributes directly to an increase in @Regulated$ expression , since transcription activation by @TF$ requires that its binding site be on the same face of the DNA as the promoter ( 6 ) .
18227264	250	NarP	ydhY	TU		ydhY	repression	repressor	Nevertheless , in contrast to the ydhY â€“ T promoter , where NarP - mediated repression requires a 7 - 2 - 7 site centred at + 10.5 , occupation of which will probably inhibit RNA polymerase binding , the fdnGHI promoter possesses a NarP - binding 7 - 2 - 7 site centred at 2104.5 that is thought to antagonize activation by NarL ( Wang &amp; Gunsalus , 2003 ) .	\b[:punct:]?NarP[:punct:]?\b	\b[:punct:]?ydhY[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Nevertheless , in contrast to the @Regulated$ â€“ T promoter , where @TF$ - mediated repression requires a 7 - 2 - 7 site centred at + 10.5 , occupation of which will probably inhibit RNA polymerase binding , the fdnGHI promoter possesses a NarP - binding 7 - 2 - 7 site centred at 2104.5 that is thought to antagonize activation by NarL ( Wang &amp; Gunsalus , 2003 ) .
18227264	250	NarP	ydhY	TU		ydhY	repression	no_relation	Nevertheless , in contrast to the ydhY â€“ T promoter , where NarP - mediated repression requires a 7 - 2 - 7 site centred at + 10.5 , occupation of which will probably inhibit RNA polymerase binding , the fdnGHI promoter possesses a NarP - binding 7 - 2 - 7 site centred at 2104.5 that is thought to antagonize activation by NarL ( Wang &amp; Gunsalus , 2003 ) .	\b[:punct:]?NarP[:punct:]?\b	\b[:punct:]?ydhY[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Nevertheless , in contrast to the @Regulated$ â€“ T promoter , where NarP - mediated repression requires a 7 - 2 - 7 site centred at + 10.5 , occupation of which will probably inhibit RNA polymerase binding , the fdnGHI promoter possesses a @TF$ - binding 7 - 2 - 7 site centred at 2104.5 that is thought to antagonize activation by NarL ( Wang &amp; Gunsalus , 2003 ) .
7643383	258	NarL	aeg	GENE	aeg		negative	repressor	Negative regulation of aeg - 46.5 operon expression by the NarL protein In addition to its function as a transcriptional activator , the NarL protein negatively regulates expression of the frdA , dmsA and nrfA operons in response to nitrate availability .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?aeg[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Negative regulation of @Regulated$ - 46.5 operon expression by the @TF$ protein In addition to its function as a transcriptional activator , the NarL protein negatively regulates expression of the frdA , dmsA and nrfA operons in response to nitrate availability .
7643383	258	NarL	aeg	GENE	aeg		negative	no_relation	Negative regulation of aeg - 46.5 operon expression by the NarL protein In addition to its function as a transcriptional activator , the NarL protein negatively regulates expression of the frdA , dmsA and nrfA operons in response to nitrate availability .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?aeg[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Negative regulation of @Regulated$ - 46.5 operon expression by the NarL protein In addition to its function as a transcriptional activator , the @TF$ protein negatively regulates expression of the frdA , dmsA and nrfA operons in response to nitrate availability .
7643383	258	NarL	dmsA	GENE	dmsA		negatively	repressor	Negative regulation of aeg - 46.5 operon expression by the NarL protein In addition to its function as a transcriptional activator , the NarL protein negatively regulates expression of the frdA , dmsA and nrfA operons in response to nitrate availability .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?dmsA[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Negative regulation of aeg - 46.5 operon expression by the NarL protein In addition to its function as a transcriptional activator , the @TF$ protein negatively regulates expression of the frdA , @Regulated$ and nrfA operons in response to nitrate availability .
7643383	258	NarL	dmsA	GENE	dmsA		negatively	no_relation	Negative regulation of aeg - 46.5 operon expression by the NarL protein In addition to its function as a transcriptional activator , the NarL protein negatively regulates expression of the frdA , dmsA and nrfA operons in response to nitrate availability .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?dmsA[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Negative regulation of aeg - 46.5 operon expression by the @TF$ protein In addition to its function as a transcriptional activator , the NarL protein negatively regulates expression of the frdA , @Regulated$ and nrfA operons in response to nitrate availability .
7643383	258	NarL	frdA	GENE	frdA		negatively	repressor	Negative regulation of aeg - 46.5 operon expression by the NarL protein In addition to its function as a transcriptional activator , the NarL protein negatively regulates expression of the frdA , dmsA and nrfA operons in response to nitrate availability .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?frdA[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Negative regulation of aeg - 46.5 operon expression by the NarL protein In addition to its function as a transcriptional activator , the @TF$ protein negatively regulates expression of the @Regulated$ , dmsA and nrfA operons in response to nitrate availability .
7643383	258	NarL	frdA	GENE	frdA		negatively	no_relation	Negative regulation of aeg - 46.5 operon expression by the NarL protein In addition to its function as a transcriptional activator , the NarL protein negatively regulates expression of the frdA , dmsA and nrfA operons in response to nitrate availability .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?frdA[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Negative regulation of aeg - 46.5 operon expression by the @TF$ protein In addition to its function as a transcriptional activator , the NarL protein negatively regulates expression of the @Regulated$ , dmsA and nrfA operons in response to nitrate availability .
